000010102,1,20
000010103,1,20
000010110,1,35
000010111,1,39
000010112,1,24
000010113,1,24
000010120,1,13
000010121,1,13
000010122,1,13
000010123,1,13
000010133,1,13
000010200,1,6
000010201,1,6
000010202,1,6
000010203,1,6
000010210,1,6
000010211,1,6
000010212,1,6
000010213,1,6
000010220,1,6
000010221,1,6
000010222,1,6
000010223,1,6
000010233,1,6
000010333,1,6
000011000,1,31
000011001,1,35
000011002,1,24
000011003,1,24
000011010,1,39
000011011,1,43
000011012,1,28
000011013,1,28
000011020,1,17
000011021,1,17
000011022,1,17
000011023,1,17
000011033,1,17
000011100,1,43
000011101,1,47
000011102,1,32
000011103,1,32
000011110,1,51
000011111,1,10000
000011112,1,36
000011113,1,36
000011120,1,21
000011121,1,21
000011122,1,21
000011123,1,21
000011133,1,21
000011200,1,10
000011201,1,10
000011202,1,10
000011203,1,10
000011210,1,10
000011211,1,10
000011212,1,10
000011213,1,10
000011220,1,10
000011221,1,10
000011222,1,10
000011223,1,10
000011233,1,10
000011333,1,10
000012000,1,3
000012001,1,3
000012002,1,3
000012003,1,3
000012010,1,3
000012011,1,3
000012012,1,3
000012013,1,3
000012020,1,3
000012021,1,3
000012022,1,3
000012023,1,3
000012033,1,3
000012100,1,3
000012101,1,3
000012102,1,3
000012103,1,3
000012110,1,3
000012111,1,3
000012112,1,3
000012113,1,3
000012120,1,3
000012121,1,3
000012122,1,3
000012123,1,3
000012133,1,3
000012200,1,3
000012201,1,3
000012202,1,3
000012203,1,3
000012210,1,3
000012211,1,3
000012212,1,3
000012213,1,3
000012220,1,3
000012221,1,3
000012222,1,3
000012223,1,3
000012233,1,3
000012333,1,3
000013333,1,3
000020000,2,15
000020001,2,12
000020002,2,19
000020003,2,12
000020010,2,9
000020011,2,9
000020012,2,9
000020013,2,9
000020020,2,23
000020021,2,16
000020022,2,27
000020023,2,16
000020033,2,9
000020100,2,6
000020101,2,6
000020102,2,6
000020103,2,6
000020110,2,6
000020111,2,6
000020112,2,6
000020113,2,6
000020120,2,6
000020121,2,6
000020122,2,6
000020123,2,6
000020133,2,6
000020200,2,27
000020201,2,20
000020202,2,31
000020203,2,20
000020210,2,13
000020211,2,13
000020212,2,13
000020213,2,13
000020220,2,35
000020221,2,24
000020222,2,39
000020223,2,24
000020233,2,13
000020333,2,6
000021000,2,3
000021001,2,3
000021002,2,3
000021003,2,3
000021010,2,3
000021011,2,3
000021012,2,3
000021013,2,3
000021020,2,3
000021021,2,3
000021022,2,3
000021023,2,3
000021033,2,3
000021100,2,3
000021101,2,3
000021102,2,3
000021103,2,3
000021110,2,3
000021111,2,3
000021112,2,3
000021113,2,3
000021120,2,3
000021121,2,3
000021122,2,3
000021123,2,3
000021133,2,3
000021200,2,3
000021201,2,3
000021202,2,3
000021203,2,3
000021210,2,3
000021211,2,3
000021212,2,3
000021213,2,3
000021220,2,3
000021221,2,3
000021222,2,3
000021223,2,3
000021233,2,3
000021333,2,3
000022000,2,31
000022001,2,24
000022002,2,35
000022003,2,24
000022010,2,17
000022011,2,17
000022012,2,17
000022013,2,17
000022020,2,39
000022021,2,28
000022022,2,43
000022023,2,28
000022033,2,17
000022100,2,10
000022101,2,10
000022102,2,10
000022103,2,10
000022110,2,10
000022111,2,10
000022112,2,10
000022113,2,10
000022120,2,10
000022121,2,10
000022122,2,10
000022123,2,10
000022133,2,10
000022200,2,43
000022201,2,32
000022202,2,47
000022203,2,32
000022210,2,21
000022211,2,21
000022212,2,21
000022213,2,21
000022220,2,51
000022221,2,36
000022222,2,10000
000022223,2,36
000022233,2,21
000022333,2,10
000023333,2,3
000100000,1,12
000100001,1,15
000100002,1,12
000100002,2,3
000100003,1,12
000100010,1,19
000100011,1,23
000100012,1,16
000100013,1,16
000100020,1,9
000100020,2,3
000100021,1,9
000100022,1,9
000100022,2,7
000100023,1,9
000100033,1,9
000100100,1,23
000100101,1,27
000100102,1,20
000100103,1,20
000100110,1,31
000100111,1,35
000100112,1,24
000100113,1,24
000100120,1,13
000100121,1,13
000100122,1,13
000100123,1,13
000100133,1,13
000100200,1,6
000100200,2,3
000100201,1,6
000100202,1,6
000100202,2,7
000100203,1,6
000100210,1,6
000100211,1,6
000100212,1,6
000100213,1,6
000100220,1,6
000100220,2,7
000100221,1,6
000100222,1,6
000100222,2,11
000100223,1,6
000100233,1,6
000100333,1,6
000101000,1,27
000101001,1,31
000101002,1,24
000101003,1,24
000101010,1,35
000101011,1,39
000101012,1,28
000101013,1,28
000101020,1,17
000101021,1,17
000101022,1,17
000101023,1,17
000101033,1,17
000101100,1,39
000101101,1,43
000101102,1,32
000101103,1,32
000101110,1,47
000101111,1,51
000101112,1,36
000101113,1,36
000101120,1,21
000101121,1,21
000101122,1,21
000101123,1,21
000101133,1,21
000101200,1,10
000101201,1,10
000101202,1,10
000101203,1,10
000101210,1,10
000101211,1,10
000101212,1,10
000101213,1,10
000101220,1,10
000101221,1,10
000101222,1,10
000101223,1,10
000101233,1,10
000101333,1,10
000102000,1,3
000102000,2,3
000102001,1,3
000102002,1,3
000102002,2,7
000102003,1,3
000102010,1,3
000102011,1,3
000102012,1,3
000102013,1,3
000102020,1,3
000102020,2,7
000102021,1,3
000102022,1,3
000102022,2,11
000102023,1,3
000102033,1,3
000102100,1,3
000102101,1,3
000102102,1,3
000102103,1,3
000102110,1,3
000102111,1,3
000102112,1,3
000102113,1,3
000102120,1,3
000102121,1,3
000102122,1,3
000102123,1,3
000102133,1,3
000102200,1,3
000102200,2,7
000102201,1,3
000102202,1,3
000102202,2,11
000102203,1,3
000102210,1,3
000102211,1,3
000102212,1,3
000102213,1,3
000102220,1,3
000102220,2,11
000102221,1,3
000102222,1,3
000102222,2,15
000102223,1,3
000102233,1,3
000102333,1,3
000103333,1,3
000110000,1,31
000110001,1,35
000110002,1,28
000110003,1,28
000110010,1,39
000110011,1,43
000110012,1,32
000110013,1,32
000110020,1,21
000110021,1,21
000110022,1,21
000110023,1,21
000110033,1,21
000110100,1,43
000110101,1,47
000110102,1,36
000110103,1,36
000110110,1,51
000110111,1,55
000110112,1,40
000110113,1,40
000110120,1,25
000110121,1,25
000110122,1,25
000110123,1,25
000110133,1,25
000110200,1,14
000110201,1,14
000110202,1,14
000110203,1,14
000110210,1,14
000110211,1,14
000110212,1,14
000110213,1,14
000110220,1,14
000110221,1,14
000110222,1,14
000110223,1,14
000110233,1,14
000110333,1,14
000111000,1,47
000111001,1,51
000111002,1,40
000111003,1,40
000111010,1,55
000111011,1,59
000111012,1,44
000111013,1,44
000111020,1,29
000111021,1,29
000111022,1,29
000111023,1,29
000111033,1,29
000111100,1,59
000111101,1,63
000111102,1,48
000111103,1,48
000111110,1,10000
000111111,1,10000
000111112,1,10000
000111113,1,10000
000111120,1,33
000111121,1,33
000111122,1,33
000111123,1,33
000111133,1,33
000111200,1,18
000111201,1,18
000111202,1,18
000111203,1,18
000111210,1,18
000111211,1,18
000111212,1,18
000111213,1,18
000111220,1,18
000111221,1,18
000111222,1,18
000111223,1,18
000111233,1,18
000111333,1,18
000112000,1,7
000112001,1,7
000112002,1,7
000112003,1,7
000112010,1,7
000112011,1,7
000112012,1,7
000112013,1,7
000112020,1,7
000112021,1,7
000112022,1,7
000112023,1,7
000112033,1,7
000112100,1,7
000112101,1,7
000112102,1,7
000112103,1,7
000112110,1,7
000112111,1,7
000112112,1,7
000112113,1,7
000112120,1,7
000112121,1,7
000112122,1,7
000112123,1,7
000112133,1,7
000112200,1,7
000112201,1,7
000112202,1,7
000112203,1,7
000112210,1,7
000112211,1,7
000112212,1,7
000112213,1,7
000112220,1,7
000112221,1,7
000112222,1,7
000112223,1,7
000112233,1,7
000112333,1,7
000113333,1,7
000120000,2,3
000120002,2,7
000120020,2,7
000120022,2,11
000120200,2,7
000120202,2,11
000120220,2,11
000120222,2,15
000122000,2,7
000122002,2,11
000122020,2,11
000122022,2,15
000122200,2,11
000122202,2,15
000122220,2,15
000122222,2,10000
000200000,2,12
000200001,1,3
000200001,2,12
000200002,2,15
000200003,2,12
000200010,1,3
000200010,2,9
000200011,1,7
000200011,2,9
000200012,2,9
000200013,2,9
000200020,2,19
000200021,2,16
000200022,2,23
000200023,2,16
000200033,2,9
000200100,1,3
000200100,2,6
000200101,1,7
000200101,2,6
000200102,2,6
000200103,2,6
000200110,1,7
000200110,2,6
000200111,1,11
000200111,2,6
000200112,2,6
000200113,2,6
000200120,2,6
000200121,2,6
000200122,2,6
000200123,2,6
000200133,2,6
000200200,2,23
000200201,2,20
000200202,2,27
000200203,2,20
000200210,2,13
000200211,2,13
000200212,2,13
000200213,2,13
000200220,2,31
000200221,2,24
000200222,2,35
000200223,2,24
000200233,2,13
000200333,2,6
000201000,1,3
000201000,2,3
000201001,1,7
000201001,2,3
000201002,2,3
000201003,2,3
000201010,1,7
000201010,2,3
000201011,1,11
000201011,2,3
000201012,2,3
000201013,2,3
000201020,2,3
000201021,2,3
000201022,2,3
000201023,2,3
000201033,2,3
000201100,1,7
000201100,2,3
000201101,1,11
000201101,2,3
000201102,2,3
000201103,2,3
000201110,1,11
000201110,2,3
000201111,1,15
000201111,2,3
000201112,2,3
000201113,2,3
000201120,2,3
000201121,2,3
000201122,2,3
000201123,2,3
000201133,2,3
000201200,2,3
000201201,2,3
000201202,2,3
000201203,2,3
000201210,2,3
000201211,2,3
000201212,2,3
000201213,2,3
000201220,2,3
000201221,2,3
000201222,2,3
000201223,2,3
000201233,2,3
000201333,2,3
000202000,2,27
000202001,2,24
000202002,2,31
000202003,2,24
000202010,2,17
000202011,2,17
000202012,2,17
000202013,2,17
000202020,2,35
000202021,2,28
000202022,2,39
000202023,2,28
000202033,2,17
000202100,2,10
000202101,2,10
000202102,2,10
000202103,2,10
000202110,2,10
000202111,2,10
000202112,2,10
000202113,2,10
000202120,2,10
000202121,2,10
000202122,2,10
000202123,2,10
000202133,2,10
000202200,2,39
000202201,2,32
000202202,2,43
000202203,2,32
000202210,2,21
000202211,2,21
000202212,2,21
000202213,2,21
000202220,2,47
000202221,2,36
000202222,2,51
000202223,2,36
000202233,2,21
000202333,2,10
000203333,2,3
000210000,1,3
000210001,1,7
000210010,1,7
000210011,1,11
000210100,1,7
000210101,1,11
000210110,1,11
000210111,1,15
000211000,1,7
000211001,1,11
000211010,1,11
000211011,1,15
000211100,1,11
000211101,1,15
000211110,1,15
000211111,1,10000
000220000,2,31
000220001,2,28
000220002,2,35
000220003,2,28
000220010,2,21
000220011,2,21
000220012,2,21
000220013,2,21
000220020,2,39
000220021,2,32
000220022,2,43
000220023,2,32
000220033,2,21
000220100,2,14
000220101,2,14
000220102,2,14
000220103,2,14
000220110,2,14
000220111,2,14
000220112,2,14
000220113,2,14
000220120,2,14
000220121,2,14
000220122,2,14
000220123,2,14
000220133,2,14
000220200,2,43
000220201,2,36
000220202,2,47
000220203,2,36
000220210,2,25
000220211,2,25
000220212,2,25
000220213,2,25
000220220,2,51
000220221,2,40
000220222,2,55
000220223,2,40
000220233,2,25
000220333,2,14
000221000,2,7
000221001,2,7
000221002,2,7
000221003,2,7
000221010,2,7
000221011,2,7
000221012,2,7
000221013,2,7
000221020,2,7
000221021,2,7
000221022,2,7
000221023,2,7
000221033,2,7
000221100,2,7
000221101,2,7
000221102,2,7
000221103,2,7
000221110,2,7
000221111,2,7
000221112,2,7
000221113,2,7
000221120,2,7
000221121,2,7
000221122,2,7
000221123,2,7
000221133,2,7
000221200,2,7
000221201,2,7
000221202,2,7
000221203,2,7
000221210,2,7
000221211,2,7
000221212,2,7
000221213,2,7
000221220,2,7
000221221,2,7
000221222,2,7
000221223,2,7
000221233,2,7
000221333,2,7
000222000,2,47
000222001,2,40
000222002,2,51
000222003,2,40
000222010,2,29
000222011,2,29
000222012,2,29
000222013,2,29
000222020,2,55
000222021,2,44
000222022,2,59
000222023,2,44
000222033,2,29
000222100,2,18
000222101,2,18
000222102,2,18
000222103,2,18
000222110,2,18
000222111,2,18
000222112,2,18
000222113,2,18
000222120,2,18
000222121,2,18
000222122,2,18
000222123,2,18
000222133,2,18
000222200,2,59
000222201,2,48
000222202,2,63
000222203,2,48
000222210,2,33
000222211,2,33
000222212,2,33
000222213,2,33
000222220,2,10000
000222221,2,10000
000222222,2,10000
000222223,2,10000
000222233,2,33
000222333,2,18
000223333,2,7
001000000,1,9
001000001,1,12
001000002,1,9
001000002,2,3
001000003,1,9
001000010,1,15
001000011,1,19
001000012,1,12
001000013,1,12
001000020,1,9
001000020,2,6
001000021,1,9
001000021,2,3
001000022,1,9
001000022,2,10
001000023,1,9
001000023,2,3
001000033,1,9
001000100,1,19
001000101,1,23
001000102,1,16
001000103,1,16
001000110,1,27
001000111,1,31
001000112,1,20
001000113,1,20
001000120,1,13
001000121,1,13
001000122,1,13
001000123,1,13
001000133,1,13
001000200,1,6
001000200,2,6
001000201,1,6
001000201,2,3
001000202,1,6
001000202,2,10
001000203,1,6
001000203,2,3
001000210,1,6
001000211,1,6
001000212,1,6
001000213,1,6
001000220,1,6
001000220,2,14
001000221,1,6
001000221,2,7
001000222,1,6
001000222,2,18
001000223,1,6
001000223,2,7
001000233,1,6
001000333,1,6
001001000,1,23
001001001,1,27
001001002,1,20
001001003,1,20
001001010,1,31
001001011,1,35
001001012,1,24
001001013,1,24
001001020,1,17
001001021,1,17
001001022,1,17
001001023,1,17
001001033,1,17
001001100,1,35
001001101,1,39
001001102,1,28
001001103,1,28
001001110,1,43
001001111,1,47
001001112,1,32
001001113,1,32
001001120,1,21
001001121,1,21
001001122,1,21
001001123,1,21
001001133,1,21
001001200,1,10
001001201,1,10
001001202,1,10
001001203,1,10
001001210,1,10
001001211,1,10
001001212,1,10
001001213,1,10
001001220,1,10
001001221,1,10
001001222,1,10
001001223,1,10
001001233,1,10
001001333,1,10
001002000,1,3
001002000,2,6
001002001,1,3
001002001,2,3
001002002,1,3
001002002,2,10
001002003,1,3
001002003,2,3
001002010,1,3
001002011,1,3
001002012,1,3
001002013,1,3
001002020,1,3
001002020,2,14
001002021,1,3
001002021,2,7
001002022,1,3
001002022,2,18
001002023,1,3
001002023,2,7
001002033,1,3
001002100,1,3
001002101,1,3
001002102,1,3
001002103,1,3
001002110,1,3
001002111,1,3
001002112,1,3
001002113,1,3
001002120,1,3
001002121,1,3
001002122,1,3
001002123,1,3
001002133,1,3
001002200,1,3
001002200,2,14
001002201,1,3
001002201,2,7
001002202,1,3
001002202,2,18
001002203,1,3
001002203,2,7
001002210,1,3
001002211,1,3
001002212,1,3
001002213,1,3
001002220,1,3
001002220,2,22
001002221,1,3
001002221,2,11
001002222,1,3
001002222,2,26
001002223,1,3
001002223,2,11
001002233,1,3
001002333,1,3
001003333,1,3
001010000,1,27
001010001,1,31
001010002,1,24
001010003,1,24
001010010,1,35
001010011,1,39
001010012,1,28
001010013,1,28
001010020,1,21
001010021,1,21
001010022,1,21
001010023,1,21
001010033,1,21
001010100,1,39
001010101,1,43
001010102,1,32
001010103,1,32
001010110,1,47
001010111,1,51
001010112,1,36
001010113,1,36
001010120,1,25
001010121,1,25
001010122,1,25
001010123,1,25
001010133,1,25
001010200,1,14
001010201,1,14
001010202,1,14
001010203,1,14
001010210,1,14
001010211,1,14
001010212,1,14
001010213,1,14
001010220,1,14
001010221,1,14
001010222,1,14
001010223,1,14
001010233,1,14
001010333,1,14
001011000,1,43
001011001,1,47
001011002,1,36
001011003,1,36
001011010,1,51
001011011,1,55
001011012,1,40
001011013,1,40
001011020,1,29
001011021,1,29
001011022,1,29
001011023,1,29
001011033,1,29
001011100,1,55
001011101,1,59
001011102,1,44
001011103,1,44
001011110,1,63
001011111,1,10000
001011112,1,48
001011113,1,48
001011120,1,33
001011121,1,33
001011122,1,33
001011123,1,33
001011133,1,33
001011200,1,18
001011201,1,18
001011202,1,18
001011203,1,18
001011210,1,18
001011211,1,18
001011212,1,18
001011213,1,18
001011220,1,18
001011221,1,18
001011222,1,18
001011223,1,18
001011233,1,18
001011333,1,18
001012000,1,7
001012001,1,7
001012002,1,7
001012003,1,7
001012010,1,7
001012011,1,7
001012012,1,7
001012013,1,7
001012020,1,7
001012021,1,7
001012022,1,7
001012023,1,7
001012033,1,7
001012100,1,7
001012101,1,7
001012102,1,7
001012103,1,7
001012110,1,7
001012111,1,7
001012112,1,7
001012113,1,7
001012120,1,7
001012121,1,7
001012122,1,7
001012123,1,7
001012133,1,7
001012200,1,7
001012201,1,7
001012202,1,7
001012203,1,7
001012210,1,7
001012211,1,7
001012212,1,7
001012213,1,7
001012220,1,7
001012221,1,7
001012222,1,7
001012223,1,7
001012233,1,7
001012333,1,7
001013333,1,7
001020000,2,6
001020001,2,3
001020002,2,10
001020003,2,3
001020020,2,14
001020021,2,7
001020022,2,18
001020023,2,7
001020200,2,14
001020201,2,7
001020202,2,18
001020203,2,7
001020220,2,22
001020221,2,11
001020222,2,26
001020223,2,11
001022000,2,14
001022001,2,7
001022002,2,18
001022003,2,7
001022020,2,22
001022021,2,11
001022022,2,26
001022023,2,11
001022200,2,22
001022201,2,11
001022202,2,26
001022203,2,11
001022220,2,30
001022221,2,15
001022222,2,10000
001022223,2,15
001100000,1,24
001100001,1,27
001100002,1,24
001100002,2,3
001100003,1,24
001100010,1,31
001100011,1,35
001100012,1,28
001100013,1,28
001100020,1,21
001100020,2,3
001100021,1,21
001100022,1,21
001100022,2,7
001100023,1,21
001100033,1,21
001100100,1,35
001100101,1,39
001100102,1,32
001100103,1,32
001100110,1,43
001100111,1,47
001100112,1,36
001100113,1,36
001100120,1,25
001100121,1,25
001100122,1,25
001100123,1,25
001100133,1,25
001100200,1,14
001100200,2,3
001100201,1,14
001100202,1,14
001100202,2,7
001100203,1,14
001100210,1,14
001100211,1,14
001100212,1,14
001100213,1,14
001100220,1,14
001100220,2,7
001100221,1,14
001100222,1,14
001100222,2,11
001100223,1,14
001100233,1,14
001100333,1,14
001101000,1,39
001101001,1,43
001101002,1,36
001101003,1,36
001101010,1,47
001101011,1,51
001101012,1,40
001101013,1,40
001101020,1,29
001101021,1,29
001101022,1,29
001101023,1,29
001101033,1,29
001101100,1,51
001101101,1,55
001101102,1,44
001101103,1,44
001101110,1,59
001101111,1,63
001101112,1,48
001101113,1,48
001101120,1,33
001101121,1,33
001101122,1,33
001101123,1,33
001101133,1,33
001101200,1,18
001101201,1,18
001101202,1,18
001101203,1,18
001101210,1,18
001101211,1,18
001101212,1,18
001101213,1,18
001101220,1,18
001101221,1,18
001101222,1,18
001101223,1,18
001101233,1,18
001101333,1,18
001102000,1,7
001102000,2,3
001102001,1,7
001102002,1,7
001102002,2,7
001102003,1,7
001102010,1,7
001102011,1,7
001102012,1,7
001102013,1,7
001102020,1,7
001102020,2,7
001102021,1,7
001102022,1,7
001102022,2,11
001102023,1,7
001102033,1,7
001102100,1,7
001102101,1,7
001102102,1,7
001102103,1,7
001102110,1,7
001102111,1,7
001102112,1,7
001102113,1,7
001102120,1,7
001102121,1,7
001102122,1,7
001102123,1,7
001102133,1,7
001102200,1,7
001102200,2,7
001102201,1,7
001102202,1,7
001102202,2,11
001102203,1,7
001102210,1,7
001102211,1,7
001102212,1,7
001102213,1,7
001102220,1,7
001102220,2,11
001102221,1,7
001102222,1,7
001102222,2,15
001102223,1,7
001102233,1,7
001102333,1,7
001103333,1,7
001110000,1,43
001110001,1,47
001110002,1,40
001110003,1,40
001110010,1,51
001110011,1,55
001110012,1,44
001110013,1,44
001110020,1,33
001110021,1,33
001110022,1,33
001110023,1,33
001110033,1,33
001110100,1,55
001110101,1,59
001110102,1,48
001110103,1,48
001110110,1,63
001110111,1,67
001110112,1,52
001110113,1,52
001110120,1,37
001110121,1,37
001110122,1,37
001110123,1,37
001110133,1,37
001110200,1,22
001110201,1,22
001110202,1,22
001110203,1,22
001110210,1,22
001110211,1,22
001110212,1,22
001110213,1,22
001110220,1,22
001110221,1,22
001110222,1,22
001110223,1,22
001110233,1,22
001110333,1,22
001111000,1,59
001111001,1,63
001111002,1,52
001111003,1,52
001111010,1,67
001111011,1,71
001111012,1,56
001111013,1,56
001111020,1,41
001111021,1,41
001111022,1,41
001111023,1,41
001111033,1,41
001111100,1,10000
001111101,1,10000
001111102,1,10000
001111103,1,10000
001111110,1,10000
001111111,1,10000
001111112,1,10000
001111113,1,10000
001111120,1,10000
001111121,1,10000
001111122,1,10000
001111123,1,10000
001111133,1,10000
001111200,1,26
001111201,1,26
001111202,1,26
001111203,1,26
001111210,1,26
001111211,1,26
001111212,1,26
001111213,1,26
001111220,1,26
001111221,1,26
001111222,1,26
001111223,1,26
001111233,1,26
001111333,1,26
001112000,1,11
001112001,1,11
001112002,1,11
001112003,1,11
001112010,1,11
001112011,1,11
001112012,1,11
001112013,1,11
001112020,1,11
001112021,1,11
001112022,1,11
001112023,1,11
001112033,1,11
001112100,1,11
001112101,1,11
001112102,1,11
001112103,1,11
001112110,1,11
001112111,1,11
001112112,1,11
001112113,1,11
001112120,1,11
001112121,1,11
001112122,1,11
001112123,1,11
001112133,1,11
001112200,1,11
001112201,1,11
001112202,1,11
001112203,1,11
001112210,1,11
001112211,1,11
001112212,1,11
001112213,1,11
001112220,1,11
001112221,1,11
001112222,1,11
001112223,1,11
001112233,1,11
001112333,1,11
001113333,1,11
001120000,2,3
001120002,2,7
001120020,2,7
001120022,2,11
001120200,2,7
001120202,2,11
001120220,2,11
001120222,2,15
001122000,2,7
001122002,2,11
001122020,2,11
001122022,2,15
001122200,2,11
001122202,2,15
001122220,2,15
001122222,2,10000
001200000,2,3
001200001,1,3
001200001,2,3
001200002,2,6
001200003,2,3
001200010,1,3
001200011,1,7
001200020,2,10
001200021,2,7
001200022,2,14
001200023,2,7
001200100,1,3
001200101,1,7
001200110,1,7
001200111,1,11
001200200,2,10
001200201,2,7
001200202,2,14
001200203,2,7
001200220,2,18
001200221,2,11
001200222,2,22
001200223,2,11
001201000,1,3
001201001,1,7
001201010,1,7
001201011,1,11
001201100,1,7
001201101,1,11
001201110,1,11
001201111,1,15
001202000,2,10
001202001,2,7
001202002,2,14
001202003,2,7
001202020,2,18
001202021,2,11
001202022,2,22
001202023,2,11
001202200,2,18
001202201,2,11
001202202,2,22
001202203,2,11
001202220,2,26
001202221,2,15
001202222,2,30
001202223,2,15
001210000,1,3
001210001,1,7
001210010,1,7
001210011,1,11
001210100,1,7
001210101,1,11
001210110,1,11
001210111,1,15
001211000,1,7
001211001,1,11
001211010,1,11
001211011,1,15
001211100,1,11
001211101,1,15
001211110,1,15
001211111,1,10000
001220000,2,10
001220001,2,7
001220002,2,14
001220003,2,7
001220020,2,18
001220021,2,11
001220022,2,22
001220023,2,11
001220200,2,18
001220201,2,11
001220202,2,22
001220203,2,11
001220220,2,26
001220221,2,15
001220222,2,30
001220223,2,15
001222000,2,18
001222001,2,11
001222002,2,22
001222003,2,11
001222020,2,26
001222021,2,15
001222022,2,30
001222023,2,15
001222200,2,26
001222201,2,15
001222202,2,30
001222203,2,15
001222220,2,10000
001222221,2,10000
001222222,2,10000
001222223,2,10000
002000000,2,9
002000001,1,3
002000001,2,9
002000002,2,12
002000003,2,9
002000010,1,6
002000010,2,9
002000011,1,10
002000011,2,9
002000012,1,3
002000012,2,9
002000013,1,3
002000013,2,9
002000020,2,15
002000021,2,12
002000022,2,19
002000023,2,12
002000033,2,9
002000100,1,6
002000100,2,6
002000101,1,10
002000101,2,6
002000102,1,3
002000102,2,6
002000103,1,3
002000103,2,6
002000110,1,14
002000110,2,6
002000111,1,18
002000111,2,6
002000112,1,7
002000112,2,6
002000113,1,7
002000113,2,6
002000120,2,6
002000121,2,6
002000122,2,6
002000123,2,6
002000133,2,6
002000200,2,19
002000201,2,16
002000202,2,23
002000203,2,16
002000210,2,13
002000211,2,13
002000212,2,13
002000213,2,13
002000220,2,27
002000221,2,20
002000222,2,31
002000223,2,20
002000233,2,13
002000333,2,6
002001000,1,6
002001000,2,3
002001001,1,10
002001001,2,3
002001002,1,3
002001002,2,3
002001003,1,3
002001003,2,3
002001010,1,14
002001010,2,3
002001011,1,18
002001011,2,3
002001012,1,7
002001012,2,3
002001013,1,7
002001013,2,3
002001020,2,3
002001021,2,3
002001022,2,3
002001023,2,3
002001033,2,3
002001100,1,14
002001100,2,3
002001101,1,18
002001101,2,3
002001102,1,7
002001102,2,3
002001103,1,7
002001103,2,3
002001110,1,22
002001110,2,3
002001111,1,26
002001111,2,3
002001112,1,11
002001112,2,3
002001113,1,11
002001113,2,3
002001120,2,3
002001121,2,3
002001122,2,3
002001123,2,3
002001133,2,3
002001200,2,3
002001201,2,3
002001202,2,3
002001203,2,3
002001210,2,3
002001211,2,3
002001212,2,3
002001213,2,3
002001220,2,3
002001221,2,3
002001222,2,3
002001223,2,3
002001233,2,3
002001333,2,3
002002000,2,23
002002001,2,20
002002002,2,27
002002003,2,20
002002010,2,17
002002011,2,17
002002012,2,17
002002013,2,17
002002020,2,31
002002021,2,24
002002022,2,35
002002023,2,24
002002033,2,17
002002100,2,10
002002101,2,10
002002102,2,10
002002103,2,10
002002110,2,10
002002111,2,10
002002112,2,10
002002113,2,10
002002120,2,10
002002121,2,10
002002122,2,10
002002123,2,10
002002133,2,10
002002200,2,35
002002201,2,28
002002202,2,39
002002203,2,28
002002210,2,21
002002211,2,21
002002212,2,21
002002213,2,21
002002220,2,43
002002221,2,32
002002222,2,47
002002223,2,32
002002233,2,21
002002333,2,10
002003333,2,3
002010000,1,6
002010001,1,10
002010002,1,3
002010003,1,3
002010010,1,14
002010011,1,18
002010012,1,7
002010013,1,7
002010100,1,14
002010101,1,18
002010102,1,7
002010103,1,7
002010110,1,22
002010111,1,26
002010112,1,11
002010113,1,11
002011000,1,14
002011001,1,18
002011002,1,7
002011003,1,7
